,0,1,2,3,4,5,6,7,8,9,10
kepolisian,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keputusan,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kereta,0.0,0.0,0.0,0.0,0.0,0.015448215839860746,0.003192106790481718,0.005938914027149321,0.0,0.0,0.0
kerinduan,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
kerlingan,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
kesasar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kesini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
kesumpekan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
ketemu,0.0,0.0,0.0,0.0,0.0,0.006744995648389904,0.0,0.0,0.0,0.0,0.0
ketiap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
ketiduran,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
khadim,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kharisma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
khitah,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khusus,0.0,0.0,0.0,0.0,0.0,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
kidobutai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kiri,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kiriman,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
klenteng,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klinkhamer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
klo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
km,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kodam,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kok,0.00874224478285392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kolonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005938914027149321,0.0,0.0,0.0
komando,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
konco,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kondisi,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02616859768278066,0.0,0.0
konon,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
konser,0.0,0.0,0.0,0.0,0.0,0.008920800696257614,0.0,0.0,0.0,0.0,0.0
koordinasi,0.0,0.0,0.0,0.0,0.0,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
kopi,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
kopibukudanpena,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
koridor,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815421494206952,0.0,0.0
kos,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kosa,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kota,0.0,0.0,0.0,0.012515262515262514,0.0,0.0,0.0,0.0,0.03815421494206952,0.0,0.02663934426229508
kris,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
ktp,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuat,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kudu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kudus,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
kuliah,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuliner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006192568917299241,0.0,0.0
kuno,0.0,0.0,0.0,0.0,0.0,0.006744995648389904,0.0,0.0,0.0,0.0,0.0
kuntilanak,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
kurung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kuruyuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
lah,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lain,0.0,0.0,0.0,0.0,0.008060322412896516,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
lalai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
lalin,0.0,0.012037580739870815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lalu,0.0,0.017909571344685845,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
lama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02616859768278066,0.0,0.0
lampion,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lampu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
lancar,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
landmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009074941451990632
landuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012185377546943666,0.0,0.0
langsung,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
lantai,0.0,0.0,0.0,0.0,0.0,0.0,0.01770168311085316,0.0,0.0,0.0,0.0
lapangan,0.0,0.0,0.010209163346613544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larangan,0.0,0.012037580739870815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laut-suki,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lawang,0.0,0.0,0.0,0.0,0.11466458658346333,0.07637075718015665,0.0,0.039875565610859726,0.02616859768278066,0.0,0.0
lebaran,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
leduk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
legends,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012185377546943666,0.0,0.0
lengkap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
lewat,0.0,0.0,0.0027390438247011954,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
lewati,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
lho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
liar,0.0,0.012037580739870815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liburan,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
lidahnya,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
lihat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
like,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
lintas,0.0,0.017909571344685845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
little,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
live,0.0,0.0,0.0,0.0,0.008060322412896516,0.0,0.0,0.0,0.0,0.0,0.0
lokal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
lokasi,0.0,0.0,0.0,0.012515262515262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
loker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
lokomotif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
looking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
lorong,0.0,0.0,0.0,0.0,0.0,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0021973631642029567,0.0,0.0
luas,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
lucu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005938914027149321,0.0,0.0,0.0
luhur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
lumpia,0.0,0.0,0.0,0.009462759462759462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunas,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
lupa,0.0,0.0032295948326482677,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0032201405152224825
maaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
maap,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maatschappij,0.0,0.0,0.0,0.0,0.0,0.006744995648389904,0.0,0.0,0.0,0.0,0.0
macam,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
macaroni,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
magelang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856
maghrib,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mah,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mahal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
maju,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
makan,0.0,0.0,0.007719123505976096,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
makanan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
makasih,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
make,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
malam,0.003102086858432036,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009074941451990632
malem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006192568917299241,0.0,0.0
mall,0.0,0.0,0.0,0.0,0.00546021840873635,0.0,0.0,0.0,0.0,0.0,0.0
malu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
malunya,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mampir,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.006147540983606557
mana,0.005922165820642978,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
mangga,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manusia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
maps,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marahan,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
marina,0.02284263959390863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618058330003995,0.0,0.0
mas,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.008766968325791855,0.0,0.0,0.0
masa,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.005938914027149321,0.0,0.0,0.0
masanya,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
masjid,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
masuk,0.0,0.0,0.0027390438247011954,0.0,0.0,0.002393385552654482,0.006094022054556007,0.0031108597285067876,0.0021973631642029567,0.0,0.0
masyarakat,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0026467757459095287,0.0
matahari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
matamu,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
mataram,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mawar,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayan,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
maybe,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
mbak,0.0,0.0,0.0,0.0,0.00546021840873635,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
me,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
media,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meg,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
megah,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
melakukan,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melalui,0.0,0.0,0.0,0.012515262515262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melawan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
melompat,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
memandang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
membeludak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
memberi,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
membutuhkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
memeriahkan,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memerlukan,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
memiliki,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.011595022624434388,0.0,0.0,0.0
memperingati,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menambahkan,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
menara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
menatap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
mencema,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
mending,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menerangi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
mengagumi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
mengajarkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
mengakibatkan,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengarungi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
mengecerkan,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengenai,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
mengganggu,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menggelar,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menghindari,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
mengingatkan,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengintip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
mengiri,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
mengirim,0.0,0.0,0.0,0.0,0.00546021840873635,0.0,0.0,0.0,0.0,0.0,0.0
mengirimkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
menikmati,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
menit,0.0,0.023781561949500877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menjadi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005938914027149321,0.0,0.0,0.0
menjelang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
mentok,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
menuju,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
menunggu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007459095283926852,0.0
menurut,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
menyambung,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menyara,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menyebutnya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
menyeruput,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
menyimpang,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
merdeka,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
merogoh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
merokok,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.012185377546943666,0.0,0.0
merupakan,0.0,0.0,0.0,0.0,0.0,0.006744995648389904,0.0,0.0,0.0,0.0,0.009074941451990632
meteseh,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
milik,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
militer,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
min,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mind,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
minggu,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
minuman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
mirip,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missed,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misterius,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
mobil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007459095283926852,0.0
mobile,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modelling,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mojokerto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
moment,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
monggo,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
monumen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012271414821944176,0.0
monument,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
morning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
motif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
muda,0.0,0.01497357604227833,0.0,0.0,0.0,0.0,0.0,0.005938914027149321,0.0,0.0,0.0
mudah,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muhammad,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mulai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
multimedia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
mumpung,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
murah,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
museum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618058330003995,0.0,0.0
musik,0.0,0.0,0.0,0.0,0.0,0.006744995648389904,0.0,0.0,0.0,0.0,0.0
musim,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
must,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
nagging,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nah,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
naik,0.034122955442752394,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0032201405152224825
nama,0.003102086858432036,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
namanya,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
nang,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0031108597285067876,0.0,0.0,0.0
nanti,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
nanya,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
nasgor,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nasi,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ne,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nebula,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
nederlands-indische,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nederlansch,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
nek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005938914027149321,0.0,0.0,0.0
new,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
next,0.0,0.0,0.0,0.0,0.00546021840873635,0.0,0.0,0.0,0.0,0.0,0.0
ngapain,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ngetren,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ngojek,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
niatnya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
night,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nih,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nihil,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilai,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
ning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008766968325791855,0.0021973631642029567,0.0,0.0
nis,0.0,0.0,0.0,0.0,0.0,0.008920800696257614,0.006094022054556007,0.0,0.0,0.0,0.0
no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006192568917299241,0.0,0.0
nonton,0.0,0.0,0.005229083665338645,0.0,0.008060322412896516,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
